time,acc_x,acc_y,acc_z
14:28:11.122,0.58838,-0.69897,0.37427;
14:28:11.142,0.58813,-0.69458,0.37378;
14:28:11.162,0.59033,-0.69580,0.37329;
14:28:11.182,0.59229,-0.69995,0.37256;
14:28:11.202,0.59253,-0.70410,0.36987;
14:28:11.222,0.59131,-0.70630,0.36914;
14:28:11.242,0.59082,-0.70337,0.36572;
14:28:11.262,0.59009,-0.70044,0.37061;
14:28:11.282,0.58887,-0.69800,0.37305;
14:28:11.302,0.58887,-0.69604,0.36841;
14:28:11.322,0.58911,-0.70288,0.36719;
14:28:11.342,0.58862,-0.70459,0.37036;
14:28:11.362,0.59106,-0.69946,0.37451;
14:28:11.382,0.59155,-0.69873,0.37207;
14:28:11.402,0.59033,-0.69995,0.36743;
14:28:11.422,0.59058,-0.69897,0.36719;
14:28:11.442,0.58911,-0.69995,0.37158;
14:28:11.462,0.58936,-0.70044,0.37402;
14:28:11.482,0.58960,-0.70020,0.37207;
14:28:11.502,0.59058,-0.70020,0.37012;
14:28:11.522,0.59131,-0.70093,0.37207;
14:28:11.542,0.58813,-0.69873,0.37012;
14:28:11.562,0.58765,-0.69897,0.37402;
14:28:11.582,0.58667,-0.69629,0.37305;
14:28:11.602,0.58911,-0.69751,0.37036;
14:28:11.622,0.59155,-0.70142,0.36768;
14:28:11.642,0.58984,-0.70435,0.36841;
14:28:11.662,0.58984,-0.70264,0.37158;
14:28:11.682,0.59131,-0.69727,0.37280;
14:28:11.702,0.59180,-0.70020,0.37109;
14:28:11.722,0.59326,-0.70459,0.36914;
14:28:11.742,0.59204,-0.70557,0.36279;
14:28:11.762,0.58984,-0.70264,0.36084;
14:28:11.782,0.58740,-0.69702,0.36646;
14:28:11.802,0.58618,-0.69360,0.37207;
14:28:11.822,0.58716,-0.69727,0.37573;
14:28:11.842,0.58862,-0.70190,0.37598;
14:28:11.862,0.59033,-0.70410,0.37012;
14:28:11.882,0.59155,-0.70337,0.36987;
14:28:11.902,0.59155,-0.69849,0.37402;
14:28:11.922,0.59009,-0.69604,0.37280;
14:28:11.942,0.58716,-0.70068,0.37451;
14:28:11.962,0.58691,-0.70020,0.37305;
14:28:11.982,0.58936,-0.69897,0.36938;
14:28:12.002,0.58765,-0.69971,0.37036;
14:28:12.022,0.58765,-0.69727,0.37720;
14:28:12.042,0.58911,-0.70068,0.37427;
14:28:12.062,0.58960,-0.70264,0.37183;
14:28:12.082,0.58862,-0.70190,0.37646;
14:28:12.102,0.58862,-0.69409,0.38281;
14:28:12.122,0.59058,-0.69141,0.37915;
14:28:12.142,0.59180,-0.69751,0.37402;
14:28:12.162,0.59058,-0.70264,0.37280;
14:28:12.182,0.58862,-0.70508,0.37354;
14:28:12.202,0.59009,-0.70190,0.37329;
14:28:12.222,0.59058,-0.69897,0.37329;
14:28:12.242,0.58936,-0.69678,0.37207;
14:28:12.262,0.58740,-0.69946,0.37500;
14:28:12.282,0.58838,-0.70361,0.37720;
14:28:12.302,0.58838,-0.70190,0.37524;
14:28:12.322,0.58789,-0.70044,0.37622;
14:28:12.342,0.58813,-0.69775,0.37476;
14:28:12.362,0.58667,-0.69702,0.37085;
14:28:12.382,0.58813,-0.69995,0.37329;
14:28:12.402,0.58984,-0.70190,0.37451;
14:28:12.422,0.59155,-0.70068,0.37134;
14:28:12.442,0.59155,-0.69995,0.37646;
14:28:12.462,0.59204,-0.69702,0.37671;
14:28:12.482,0.59082,-0.69849,0.37573;
14:28:12.502,0.59033,-0.69946,0.37158;
14:28:12.522,0.59058,-0.69971,0.37646;
14:28:12.542,0.58789,-0.69922,0.37183;
14:28:12.562,0.58594,-0.70166,0.37036;
14:28:12.582,0.58691,-0.70142,0.37256;
14:28:12.602,0.58936,-0.70166,0.37061;
14:28:12.622,0.58911,-0.69995,0.36963;
14:28:12.642,0.58936,-0.69678,0.37378;
14:28:12.662,0.59009,-0.70020,0.37573;
14:28:12.682,0.59058,-0.70166,0.37158;
14:28:12.702,0.58911,-0.70459,0.36743;
14:28:12.722,0.58862,-0.70605,0.37134;
14:28:12.742,0.58936,-0.70142,0.37500;
14:28:12.762,0.59033,-0.69336,0.37231;
14:28:12.782,0.59009,-0.69336,0.36816;
14:28:12.802,0.58911,-0.70190,0.36963;
14:28:12.822,0.58960,-0.70361,0.37256;
14:28:12.842,0.59058,-0.70020,0.37598;
14:28:12.862,0.59229,-0.69580,0.37549;
14:28:12.882,0.59131,-0.69775,0.37329;
14:28:12.902,0.59033,-0.70313,0.37109;
14:28:12.922,0.58936,-0.70483,0.37085;
14:28:12.942,0.58813,-0.70288,0.37085;
14:28:12.962,0.58667,-0.69824,0.37280;
14:28:12.982,0.58423,-0.69409,0.37695;
14:28:13.002,0.58545,-0.69458,0.37524;
14:28:13.022,0.58984,-0.70801,0.36768;
14:28:13.042,0.59204,-0.70874,0.36694;
14:28:13.062,0.59082,-0.70142,0.36938;
14:28:13.082,0.58887,-0.69653,0.37012;
14:28:13.102,0.58765,-0.69653,0.37036;
14:28:13.122,0.58691,-0.69995,0.36743;
14:28:13.142,0.58813,-0.70313,0.36890;
14:28:13.162,0.58960,-0.70093,0.37378;
14:28:13.182,0.59009,-0.69897,0.37305;
14:28:13.202,0.58984,-0.69800,0.36914;
14:28:13.222,0.59131,-0.70215,0.37012;
14:28:13.242,0.58984,-0.70264,0.37378;
14:28:13.262,0.58887,-0.70068,0.37329;
14:28:13.282,0.58838,-0.70117,0.37378;
14:28:13.302,0.58643,-0.70044,0.37500;
14:28:13.322,0.58643,-0.70386,0.36938;
14:28:13.342,0.58740,-0.70190,0.36890;
14:28:13.362,0.58765,-0.69336,0.37549;
14:28:13.382,0.58887,-0.69189,0.37500;
14:28:13.402,0.58960,-0.70142,0.37329;
14:28:13.422,0.58936,-0.70654,0.37524;
14:28:13.442,0.58862,-0.70239,0.37915;
14:28:13.462,0.58838,-0.69336,0.37817;
14:28:13.482,0.58813,-0.69189,0.37402;
14:28:13.502,0.58667,-0.70068,0.37500;
14:28:13.522,0.59180,-0.69580,0.37280;
14:28:13.542,0.58838,-0.69922,0.37402;
14:28:13.562,0.58618,-0.70068,0.37793;
14:28:13.582,0.58667,-0.69580,0.37744;
14:28:13.602,0.58691,-0.69385,0.37500;
14:28:13.622,0.58838,-0.69751,0.37427;
14:28:13.642,0.58936,-0.70142,0.37305;
14:28:13.662,0.58936,-0.70215,0.37549;
14:28:13.682,0.58813,-0.69824,0.38013;
14:28:13.702,0.58813,-0.69409,0.37793;
14:28:13.722,0.58984,-0.69971,0.37598;
14:28:13.742,0.59180,-0.70703,0.37427;
14:28:13.762,0.59424,-0.70801,0.37451;
14:28:13.782,0.59033,-0.69849,0.36792;
14:28:13.802,0.58472,-0.69727,0.35205;
14:28:13.822,0.58252,-0.70093,0.36401;
14:28:13.842,0.58423,-0.69141,0.37842;
14:28:13.862,0.58789,-0.69092,0.37427;
14:28:13.882,0.59204,-0.70166,0.37744;
14:28:13.902,0.59253,-0.70947,0.37988;
14:28:13.922,0.59106,-0.70874,0.37866;
14:28:13.942,0.58911,-0.69971,0.37695;
14:28:13.962,0.58496,-0.69067,0.37793;
14:28:13.982,0.58496,-0.69043,0.37402;
14:28:14.002,0.58740,-0.70142,0.37769;
14:28:14.022,0.59082,-0.70020,0.37646;
14:28:14.042,0.59399,-0.70435,0.37524;
14:28:14.062,0.59302,-0.70166,0.37769;
14:28:14.082,0.59204,-0.70386,0.37549;
14:28:14.102,0.59180,-0.71411,0.37280;
14:28:14.122,0.58984,-0.71362,0.36987;
14:28:14.142,0.59033,-0.70825,0.36499;
14:28:14.162,0.58960,-0.70752,0.35962;
14:28:14.182,0.59180,-0.71289,0.35938;
14:28:14.202,0.59814,-0.71851,0.36206;
14:28:14.222,0.59766,-0.71631,0.34839;
14:28:14.242,0.59253,-0.72119,0.33472;
14:28:14.262,0.58936,-0.72021,0.33813;
14:28:14.282,0.59326,-0.71533,0.35474;
14:28:14.302,0.59521,-0.70996,0.37183;
14:28:14.322,0.59277,-0.69507,0.37817;
14:28:14.342,0.59204,-0.68579,0.38550;
14:28:14.362,0.58423,-0.67896,0.38843;
14:28:14.382,0.57275,-0.67285,0.38647;
14:28:14.402,0.56470,-0.66284,0.38428;
14:28:14.422,0.56030,-0.64087,0.39844;
14:28:14.442,0.55200,-0.62476,0.42407;
14:28:14.462,0.54785,-0.61743,0.48950;
14:28:14.482,0.55029,-0.56592,0.52832;
14:28:14.502,0.52466,-0.56616,0.52319;
14:28:14.522,0.50562,-0.55884,0.55078;
14:28:14.542,0.49097,-0.55762,0.58936;
14:28:14.562,0.47900,-0.54346,0.61914;
14:28:14.582,0.47754,-0.52026,0.61694;
14:28:14.602,0.46509,-0.50562,0.60669;
14:28:14.622,0.44800,-0.50732,0.61304;
14:28:14.642,0.42603,-0.50879,0.63428;
14:28:14.662,0.41943,-0.49536,0.65576;
14:28:14.682,0.39478,-0.47437,0.67944;
14:28:14.702,0.38281,-0.42651,0.71899;
14:28:14.722,0.39526,-0.42017,0.73584;
14:28:14.742,0.31763,-0.37061,0.72168;
14:28:14.762,0.22119,-0.21899,0.80444;
14:28:14.782,0.14844,-0.11963,1.00269;
14:28:14.802,0.06128,-0.14038,1.18164;
14:28:14.822,0.03052,-0.19897,1.23706;
14:28:14.842,-0.01074,-0.19214,1.18115;
14:28:14.862,-0.10352,-0.13574,1.14502;
14:28:14.882,-0.15649,-0.12720,1.11597;
14:28:14.902,-0.23608,-0.20361,1.02539;
14:28:14.922,-0.32764,-0.21069,1.08081;
14:28:14.942,-0.28125,-0.10986,1.54712;
14:28:14.962,-0.08521,-0.23535,1.37036;
14:28:14.982,-0.06738,-0.16211,1.46484;
14:28:15.002,-0.03906,-0.05273,1.62769;
14:28:15.022,-0.06665,-0.04468,1.64233;
14:28:15.042,-0.17505,-0.18921,1.28418;
14:28:15.062,-0.26147,-0.49390,0.95215;
14:28:15.082,-0.20557,-0.63501,0.91284;
14:28:15.102,-0.17822,-0.62524,0.82910;
14:28:15.122,-0.25146,-0.63452,0.79712;
14:28:15.142,-0.27490,-0.69653,0.83765;
14:28:15.162,-0.27051,-0.68628,0.81152;
14:28:15.182,-0.45703,-0.56445,0.58179;
14:28:15.202,-0.61255,-0.40039,0.53125;
14:28:15.222,-0.63843,0.00391,0.61353;
14:28:15.242,-0.77759,0.38379,0.39063;
14:28:15.262,0.73755,0.14087,-0.04004;
14:28:15.282,4.32300,-0.39404,0.51001;
14:28:15.302,2.89136,-0.03003,-0.03149;
14:28:15.322,1.42114,0.37988,-0.78247;
14:28:15.342,1.21924,0.57300,-0.70801;
14:28:15.362,0.08398,0.70923,-0.70361;
14:28:15.382,0.49854,0.39063,-0.42090;
14:28:15.402,0.48242,0.35571,-0.52246;
14:28:15.422,0.91382,0.35474,-0.52515;
14:28:15.442,1.09521,-0.22144,-0.74951;
14:28:15.462,0.73535,-0.20435,-0.95337;
14:28:15.482,0.87036,-0.14160,-0.85840;
14:28:15.502,1.10205,-0.21558,-0.63379;
14:28:15.522,1.17334,-0.31738,-0.43506;
14:28:15.542,1.09619,-0.32666,-0.57837;
14:28:15.562,0.97363,-0.15332,-0.71240;
14:28:15.582,0.96826,-0.12231,-0.63965;
14:28:15.602,0.93677,-0.28174,-0.50879;
14:28:15.622,0.73828,-0.36475,-0.33813;
14:28:15.642,0.56982,-0.42358,-0.18555;
14:28:15.662,0.46973,-0.52295,-0.10864;
14:28:15.682,0.41748,-0.64795,-0.16187;
14:28:15.702,0.34082,-0.75562,-0.24097;
14:28:15.722,0.39087,-1.11670,-0.26685;
14:28:15.742,0.33154,-1.18579,-0.27881;
14:28:15.762,0.33228,-1.13062,-0.23779;
14:28:15.782,0.36816,-1.05322,-0.18945;
14:28:15.802,0.42773,-1.03564,-0.21997;
14:28:15.822,0.54297,-0.99292,-0.32544;
14:28:15.842,0.67676,-0.81226,-0.29761;
14:28:15.862,0.75562,-0.59277,-0.32813;
14:28:15.882,0.72266,-0.47583,-0.75684;
14:28:15.902,0.45117,-0.59424,-0.91553;
14:28:15.922,0.40967,-0.75830,-0.71045;
14:28:15.942,0.53101,-0.76465,-0.32495;
14:28:15.962,0.67407,-0.59863,-0.38867;
14:28:15.982,0.63818,-0.34058,-0.69580;
14:28:16.002,0.62061,-0.15503,-0.91040;
14:28:16.022,0.69043,-0.18774,-0.96021;
14:28:16.042,0.74683,-0.43042,-0.85376;
14:28:16.062,0.79395,-0.64087,-0.62476;
14:28:16.082,0.73779,-0.52222,-0.52344;
14:28:16.102,0.53760,-0.19067,-0.58154;
14:28:16.122,0.35474,-0.01123,-0.53223;
14:28:16.142,0.32593,-0.08862,-0.50879;
14:28:16.162,0.41333,-0.17749,-0.58398;
14:28:16.182,0.49365,-0.15234,-0.64209;
14:28:16.202,0.54785,-0.01953,-0.63257;
14:28:16.222,0.56885,0.03979,-0.61304;
14:28:16.242,0.63550,-0.01074,-0.61621;
14:28:16.262,0.69751,0.09985,-0.69897;
14:28:16.282,0.67969,0.20947,-0.75464;
14:28:16.302,0.57080,0.17114,-0.73608;
14:28:16.322,0.46191,0.24683,-0.83594;
14:28:16.342,0.40332,0.70288,-1.13940;
14:28:16.362,0.19043,1.52100,-1.34131;
14:28:16.382,0.18359,0.93115,-1.09253;
14:28:16.402,0.21265,0.71948,-0.87573;
14:28:16.422,0.25244,0.58643,-0.85254;
14:28:16.442,0.23022,0.39282,-0.81763;
14:28:16.462,0.23193,0.20679,-0.78125;
14:28:16.482,0.25464,0.05444,-0.78540;
14:28:16.502,0.29614,-0.08740,-0.76318;
14:28:16.522,0.31592,0.02295,-0.78247;
14:28:16.542,0.32397,0.32129,-0.75659;
14:28:16.562,0.38818,0.51318,-0.72656;
14:28:16.582,0.46777,0.33618,-0.74219;
14:28:16.602,0.44385,0.08691,-0.72681;
14:28:16.622,0.34888,0.01147,-0.74146;
14:28:16.642,0.31860,0.13281,-0.87476;
14:28:16.662,0.32300,0.61255,-1.04468;
14:28:16.682,0.41187,0.99146,-1.12915;
14:28:16.702,0.51343,0.84204,-1.10376;
14:28:16.722,0.57080,0.72021,-1.04932;
14:28:16.742,0.61304,0.61548,-0.98022;
14:28:16.762,0.54395,0.42236,-0.89087;
14:28:16.782,0.46997,0.30273,-0.87061;
14:28:16.802,0.38892,0.20898,-0.85693;
14:28:16.822,0.30493,0.26416,-0.82422;
14:28:16.842,0.22559,0.42334,-0.78564;
14:28:16.862,0.22461,0.50146,-0.74585;
14:28:16.882,0.28760,0.50293,-0.73389;
14:28:16.902,0.28442,0.36426,-0.66406;
14:28:16.922,0.33960,0.14209,-0.67212;
14:28:16.942,0.41064,0.03345,-0.78613;
14:28:16.962,0.45703,0.19678,-0.96509;
14:28:16.982,0.45752,0.35254,-1.11597;
14:28:17.002,0.41113,0.43872,-1.06641;
14:28:17.022,0.37280,0.50635,-0.89746;
14:28:17.042,0.34937,0.50317,-0.81250;
14:28:17.062,0.36548,0.46924,-0.82764;
14:28:17.082,0.39868,0.40820,-0.83936;
14:28:17.102,0.42236,0.32983,-0.81299;
14:28:17.122,0.49805,0.26270,-0.79785;
14:28:17.142,0.50879,0.27588,-0.83228;
14:28:17.162,0.47168,0.40405,-0.90869;
14:28:17.182,0.44019,0.48560,-0.93579;
14:28:17.202,0.40308,0.42822,-0.87500;
14:28:17.222,0.40234,0.38672,-0.81616;
14:28:17.242,0.40527,0.44702,-0.82471;
14:28:17.262,0.37036,0.50879,-0.85938;
14:28:17.282,0.33008,0.49829,-0.88184;
14:28:17.302,0.34302,0.47900,-0.89966;
14:28:17.322,0.34351,0.49561,-0.92041;
14:28:17.342,0.32056,0.48120,-0.93774;
14:28:17.362,0.30029,0.36523,-0.92358;
14:28:17.382,0.29175,0.20728,-0.89063;
14:28:17.402,0.30688,0.18701,-0.86841;
14:28:17.422,0.33350,0.19092,-0.82715;
14:28:17.442,0.38086,0.27686,-0.80493;
14:28:17.462,0.41138,0.37061,-0.78882;
14:28:17.482,0.43213,0.44824,-0.78271;
14:28:17.502,0.47192,0.48340,-0.79370;
14:28:17.522,0.50635,0.55249,-0.83008;
14:28:17.542,0.51538,0.61865,-0.86841;
14:28:17.562,0.50513,0.56641,-0.87207;
14:28:17.582,0.49780,0.47412,-0.85913;
14:28:17.602,0.47778,0.42871,-0.87158;
14:28:17.622,0.45508,0.40430,-0.88745;
14:28:17.642,0.43506,0.34326,-0.85327;
14:28:17.662,0.41675,0.26685,-0.80176;
14:28:17.682,0.40259,0.25073,-0.75513;
14:28:17.702,0.38940,0.33057,-0.73047;
14:28:17.722,0.38892,0.40332,-0.76782;
14:28:17.742,0.36035,0.45703,-0.86060;
14:28:17.762,0.34204,0.47217,-0.94360;
14:28:17.782,0.34375,0.46069,-0.97168;
14:28:17.802,0.37231,0.43945,-0.94458;
14:28:17.822,0.40747,0.36694,-0.90552;
14:28:17.842,0.41992,0.32104,-0.89282;
14:28:17.862,0.41211,0.33203,-0.88086;
14:28:17.882,0.38550,0.37573,-0.80347;
14:28:17.902,0.38794,0.39233,-0.77783;
14:28:17.922,0.40210,0.35815,-0.77368;
14:28:17.942,0.42529,0.34277,-0.81323;
14:28:17.962,0.45630,0.36475,-0.86719;
14:28:17.982,0.45605,0.38916,-0.88818;
14:28:18.002,0.43579,0.43188,-0.88940;
14:28:18.022,0.43262,0.42310,-0.85229;
14:28:18.042,0.45166,0.35181,-0.76099;
14:28:18.062,0.45435,0.30029,-0.72656;
14:28:18.082,0.43799,0.24268,-0.81250;
14:28:18.102,0.42432,0.20068,-0.93335;
14:28:18.122,0.43579,0.22632,-0.94116;
14:28:18.142,0.44238,0.22168,-0.87256;
14:28:18.162,0.43335,0.20532,-0.90430;
14:28:18.182,0.41968,0.23047,-0.97461;
14:28:18.202,0.39819,0.25928,-0.96289;
14:28:18.222,0.38452,0.27759,-0.90039;
14:28:18.242,0.40527,0.31104,-0.85791;
14:28:18.262,0.41919,0.38037,-0.87329;
14:28:18.282,0.38672,0.45703,-0.88452;
14:28:18.302,0.36255,0.47803,-0.84570;
14:28:18.322,0.36182,0.44409,-0.83032;
14:28:18.342,0.37793,0.40894,-0.87500;
14:28:18.362,0.41016,0.34448,-0.90381;
14:28:18.382,0.41138,0.20728,-0.89819;
14:28:18.402,0.45313,0.20581,-0.88013;
14:28:18.422,0.48218,0.27246,-0.87793;
14:28:18.442,0.47241,0.35254,-0.83643;
14:28:18.462,0.45605,0.38184,-0.78906;
14:28:18.482,0.44629,0.35767,-0.82642;
14:28:18.502,0.43164,0.33960,-0.89746;
14:28:18.522,0.44141,0.30566,-0.89624;
14:28:18.542,0.44800,0.25464,-0.88647;
14:28:18.562,0.43188,0.25708,-0.92212;
14:28:18.582,0.38135,0.27441,-0.91016;
14:28:18.602,0.33032,0.28027,-0.86987;
14:28:18.622,0.27979,0.29712,-0.87500;
14:28:18.642,0.25537,0.30469,-0.90991;
14:28:18.662,0.27881,0.30713,-0.94263;
14:28:18.682,0.33447,0.30298,-0.95435;
14:28:18.702,0.39526,0.31885,-0.95898;
14:28:18.722,0.42773,0.30103,-0.94824;
14:28:18.742,0.43823,0.29736,-0.93164;
14:28:18.762,0.40356,0.34766,-0.91992;
14:28:18.782,0.35156,0.33081,-0.90796;
14:28:18.802,0.33887,0.26709,-0.91211;
14:28:18.822,0.36328,0.21997,-0.91455;
14:28:18.842,0.39648,0.18408,-0.87280;
14:28:18.862,0.42554,0.18921,-0.76758;
14:28:18.882,0.50146,0.24194,-0.81982;
14:28:18.902,0.53613,0.33472,-0.84326;
14:28:18.922,0.50806,0.36255,-0.79150;
14:28:18.942,0.45142,0.33301,-0.83032;
14:28:18.962,0.41138,0.28662,-0.94971;
14:28:18.982,0.39941,0.26416,-0.98193;
14:28:19.002,0.37939,0.30005,-0.94678;
14:28:19.022,0.35864,0.33618,-0.95093;
14:28:19.042,0.36011,0.31592,-0.95923;
14:28:19.062,0.37329,0.31738,-0.92993;
14:28:19.082,0.36890,0.36108,-0.93140;
14:28:19.102,0.33203,0.33325,-0.94873;
14:28:19.122,0.28809,0.28394,-0.92773;
14:28:19.142,0.27563,0.26953,-0.89160;
14:28:19.162,0.28979,0.24414,-0.88208;
14:28:19.182,0.29639,0.24390,-0.92065;
14:28:19.202,0.31445,0.25122,-0.94458;
14:28:19.222,0.31104,0.24561,-0.93750;
14:28:19.242,0.32397,0.25024,-0.92798;
14:28:19.262,0.36060,0.26318,-0.92993;
14:28:19.282,0.40063,0.29053,-0.93457;
14:28:19.302,0.42554,0.32178,-0.91016;
14:28:19.322,0.43921,0.34717,-0.88550;
14:28:19.342,0.43945,0.32837,-0.87671;
14:28:19.362,0.41113,0.27881,-0.89355;
14:28:19.382,0.37085,0.21655,-0.89038;
14:28:19.402,0.36353,0.21118,-0.89990;
14:28:19.422,0.37354,0.19897,-0.91162;
14:28:19.442,0.40332,0.23682,-0.92725;
14:28:19.462,0.39771,0.29761,-0.91333;
14:28:19.482,0.35840,0.31567,-0.87427;
14:28:19.502,0.32666,0.26953,-0.87500;
14:28:19.522,0.34033,0.19434,-0.92188;
14:28:19.542,0.37451,0.14819,-0.97754;
14:28:19.562,0.38818,0.13525,-1.00684;
14:28:19.582,0.39453,0.15186,-1.00537;
14:28:19.602,0.38013,0.20801,-0.99023;
14:28:19.622,0.35864,0.26611,-0.95874;
14:28:19.642,0.34473,0.31494,-0.92383;
14:28:19.662,0.32056,0.36743,-0.86133;
14:28:19.682,0.30371,0.37915,-0.79712;
14:28:19.702,0.30469,0.37793,-0.82373;
14:28:19.722,0.32056,0.36328,-0.89209;
14:28:19.742,0.35132,0.28760,-0.95166;
14:28:19.762,0.37231,0.24292,-0.97266;
14:28:19.782,0.38232,0.23901,-0.94507;
14:28:19.802,0.39258,0.23608,-0.91626;
14:28:19.822,0.40454,0.25464,-0.91016;
14:28:19.842,0.40210,0.28418,-0.91016;
14:28:19.862,0.39502,0.30884,-0.91504;
14:28:19.882,0.37085,0.32764,-0.90625;
14:28:19.902,0.36035,0.30737,-0.88354;
14:28:19.922,0.35864,0.25928,-0.85303;
14:28:19.942,0.36694,0.21753,-0.88721;
14:28:19.962,0.37378,0.22314,-0.95142;
14:28:19.982,0.38599,0.23804,-0.94873;
14:28:20.002,0.39331,0.22266,-0.89746;
14:28:20.022,0.41602,0.24561,-0.89429;
14:28:20.042,0.42822,0.28760,-0.95679;
14:28:20.062,0.38184,0.28394,-0.98315;
14:28:20.082,0.33594,0.26563,-0.89209;
14:28:20.102,0.31958,0.23999,-0.81445;
14:28:20.122,0.39307,0.25049,-0.90161;
14:28:20.142,0.39160,0.28149,-0.92456;
14:28:20.162,0.40063,0.33203,-0.99634;
14:28:20.182,0.39307,0.35205,-0.99707;
14:28:20.202,0.36450,0.34790,-0.91333;
14:28:20.222,0.31348,0.31567,-0.83057;
14:28:20.242,0.30054,0.25488,-0.80835;
14:28:20.262,0.32495,0.19946,-0.85986;
14:28:20.282,0.35962,0.19653,-0.92163;
14:28:20.302,0.39063,0.26196,-0.90918;
14:28:20.322,0.39380,0.26050,-0.89844;
14:28:20.342,0.38208,0.27002,-0.94922;
14:28:20.362,0.37012,0.29175,-0.97852;
14:28:20.382,0.35840,0.33154,-0.92944;
14:28:20.402,0.33960,0.32764,-0.89258;
14:28:20.422,0.34204,0.31763,-0.90137;
14:28:20.442,0.34814,0.30249,-0.94580;
14:28:20.462,0.34985,0.26221,-0.95435;
14:28:20.482,0.35742,0.24219,-0.88892;
14:28:20.502,0.36621,0.24707,-0.84839;
14:28:20.522,0.39819,0.29492,-0.88940;
14:28:20.542,0.39697,0.32617,-0.96558;
14:28:20.562,0.34912,0.31665,-1.01025;
14:28:20.582,0.30029,0.30078,-0.97217;
14:28:20.602,0.25684,0.26855,-0.88062;
14:28:20.622,0.26685,0.23584,-0.85034;
14:28:20.642,0.30786,0.21777,-0.91235;
14:28:20.662,0.34912,0.22070,-0.98950;
14:28:20.682,0.39063,0.25757,-0.98779;
14:28:20.702,0.38672,0.24756,-0.89746;
14:28:20.722,0.35229,0.23364,-0.84302;
14:28:20.742,0.31665,0.29541,-0.90723;
14:28:20.762,0.30933,0.31812,-0.98242;
14:28:20.782,0.32861,0.30762,-0.98633;
14:28:20.802,0.37793,0.31763,-0.86206;
14:28:20.822,0.41187,0.39282,-0.89746;
14:28:20.842,0.41748,0.35498,-0.86304;
14:28:20.862,0.40698,0.31177,-0.79395;
14:28:20.882,0.40063,0.33057,-0.85791;
14:28:20.902,0.40283,0.36865,-0.98560;
14:28:20.922,0.36792,0.32886,-1.00024;
14:28:20.942,0.33521,0.29028,-0.89868;
14:28:20.962,0.29980,0.30151,-0.81055;
14:28:20.982,0.27661,0.31714,-0.82275;
14:28:21.002,0.29028,0.33813,-0.93335;
14:28:21.022,0.33789,0.30396,-0.97876;
14:28:21.042,0.36377,0.23730,-0.92700;
14:28:21.062,0.38599,0.22900,-0.90552;
14:28:21.082,0.43091,0.20801,-0.92603;
14:28:21.102,0.46973,0.16650,-0.92407;
14:28:21.122,0.48047,0.18213,-0.89282;
14:28:21.142,0.46582,0.20190,-0.87451;
14:28:21.162,0.43164,0.18750,-0.89185;
14:28:21.182,0.41113,0.17041,-0.93286;
14:28:21.202,0.40063,0.20313,-0.96606;
14:28:21.222,0.37964,0.29126,-0.93750;
14:28:21.242,0.34863,0.36328,-0.87744;
14:28:21.262,0.32031,0.38379,-0.84766;
14:28:21.282,0.30884,0.40527,-1.02393;
14:28:21.302,0.31079,0.38257,-0.95581;
14:28:21.322,0.34302,0.33032,-0.79834;
14:28:21.342,0.36987,0.27271,-0.75708;
14:28:21.362,0.38525,0.26123,-0.85620;
14:28:21.382,0.37549,0.15430,-0.95093;
14:28:21.402,0.36011,0.03442,-1.00317;
14:28:21.422,0.34814,-0.02710,-0.99365;
14:28:21.442,0.36255,-0.03442,-0.94287;
14:28:21.462,0.38379,0.07666,-0.92163;
14:28:21.482,0.39697,0.22681,-0.90820;
14:28:21.502,0.40356,0.31689,-0.89526;
14:28:21.522,0.38501,0.38232,-0.89551;
14:28:21.542,0.37476,0.41821,-0.89160;
14:28:21.562,0.37427,0.41406,-0.88281;
14:28:21.582,0.37793,0.38208,-0.86279;
14:28:21.602,0.37500,0.33740,-0.85791;
14:28:21.622,0.36841,0.28662,-0.87573;
14:28:21.642,0.36865,0.24707,-0.89038;
14:28:21.662,0.36426,0.21265,-0.89453;
14:28:21.682,0.36865,0.20703,-0.90112;
14:28:21.702,0.37769,0.22363,-0.91333;
14:28:21.722,0.39014,0.25098,-0.92651;
14:28:21.742,0.39575,0.28467,-0.93750;
14:28:21.762,0.40894,0.31372,-0.91187;
14:28:21.782,0.39063,0.34375,-0.88867;
14:28:21.802,0.37183,0.33960,-0.88208;
14:28:21.822,0.36743,0.33008,-0.87720;
14:28:21.842,0.36328,0.31592,-0.88232;
14:28:21.862,0.37012,0.29858,-0.89185;
14:28:21.882,0.37036,0.27954,-0.89893;
14:28:21.902,0.36328,0.26440,-0.89673;
14:28:21.922,0.36035,0.26880,-0.89624;
14:28:21.942,0.36768,0.28687,-0.90503;
14:28:21.962,0.38013,0.30493,-0.91138;
14:28:21.982,0.38574,0.32007,-0.90991;
14:28:22.002,0.37964,0.31616,-0.91284;
14:28:22.022,0.37622,0.30225,-0.90869;
14:28:22.042,0.37695,0.30444,-0.91016;
14:28:22.062,0.38013,0.29858,-0.91797;
14:28:22.082,0.37939,0.28613,-0.91577;
14:28:22.102,0.37646,0.28491,-0.91113;
14:28:22.122,0.38110,0.28906,-0.90161;
14:28:22.142,0.38525,0.29199,-0.89453;
14:28:22.162,0.39014,0.30127,-0.89331;
14:28:22.182,0.39429,0.31421,-0.89233;
14:28:22.202,0.38843,0.32007,-0.88721;
14:28:22.222,0.37769,0.31421,-0.88818;
